source,term_id,driver_term,term_name,term_size,effective_domain_size,p_value,intersection_size,intersection
GO:MF,GO:0022857,FALSE,transmembrane transporter activity,530,11809,0.0027504238338286265,96,"PgB01_g098,PgB01_g099,PgB04_g083,PgB04_g183,PgB05_g069,PgB05_g098,PgB06_g014,PgB07_g064,PgB10_g063,PgB13_g015,PgB14X_g061,PgB15_g054,PgB20_g017,PgB22_g038,PgB25_g002,PgB28_g012,PgB28_g013,PgB30_g008,PgE081_g004,PgR001X_g130,PgR001X_g203,PgR001X_g259,PgR003_g006,PgR003_g074,PgR003_g268,PgR004_g100,PgR004_g146,PgR005X_g127,PgR006_g058,PgR006_g122,PgR006_g125,PgR007_g013,PgR007_g048,PgR007_g052,PgR007_g178,PgR009X_g190,PgR009X_g196,PgR010_g031,PgR010_g177,PgR011_g157,PgR013_g083,PgR014X_g136,PgR015_g066,PgR017X_g014,PgR017X_g092,PgR017X_g096,PgR020_g005,PgR020_g007,PgR020_g115,PgR021_g060,PgR023_g002,PgR023_g055,PgR024_g102,PgR025_g080,PgR026_g001,PgR027_g015,PgR027_g021,PgR028_g009,PgR028_g015,PgR028_g017,PgR031_g019,PgR031_g103,PgR032X_g105,PgR033_g078,PgR034_g019,PgR034_g063,PgR035X_g007,PgR035X_g077,PgR036_g072,PgR037_g041,PgR039_g027,PgR041_g093,PgR048_g033,PgR052_g069,PgR058_g037,PgR064_g023,PgR066_g056,PgR068_g038,PgR074X_g024,PgR075_g042,PgR081_g011,PgR085_g055,PgR087_g010,PgR088_g032,PgR089_g023,PgR089_g049,PgR091_g018,PgR095X_g004,PgR098_g004,PgR116_g008,PgR118_g004,PgR126X_g008,PgR151_g002,PgR166_g016,PgR198_g004,PgR335_g001"
GO:MF,GO:0004888,TRUE,transmembrane signaling receptor activity,205,11809,0.00563469542722884,45,"PgB02X_g085,PgB05_g069,PgB05_g098,PgB06_g033,PgB11_g045,PgB11_g078,PgB13_g015,PgB15_g039,PgB20_g017,PgB23_g003,PgB26_g023,PgB30_g008,PgR002_g280,PgR004_g061,PgR004_g146,PgR006_g097,PgR008_g159,PgR011_g070,PgR015_g069,PgR015_g087,PgR017X_g074,PgR017X_g092,PgR020_g115,PgR021_g060,PgR023_g002,PgR024_g069,PgR024_g102,PgR026_g062,PgR029_g113,PgR030_g105,PgR031_g107,PgR033_g078,PgR034_g019,PgR035X_g007,PgR037_g041,PgR038X_g025,PgR040_g067,PgR049_g004,PgR051X_g032,PgR074X_g024,PgR076_g002,PgR085_g055,PgR096_g011,PgR125_g014,PgR198_g004"
GO:MF,GO:0005215,FALSE,transporter activity,548,11809,0.006413678029416112,97,"PgB01_g098,PgB01_g099,PgB04_g083,PgB04_g183,PgB05_g069,PgB05_g098,PgB06_g014,PgB07_g064,PgB10_g063,PgB13_g015,PgB14X_g061,PgB15_g054,PgB20_g017,PgB22_g038,PgB25_g002,PgB28_g012,PgB28_g013,PgB30_g008,PgE081_g004,PgR001X_g130,PgR001X_g203,PgR001X_g259,PgR003_g006,PgR003_g074,PgR003_g268,PgR004_g100,PgR004_g146,PgR005X_g127,PgR006_g058,PgR006_g122,PgR006_g125,PgR007_g013,PgR007_g048,PgR007_g052,PgR007_g178,PgR009X_g190,PgR009X_g196,PgR010_g031,PgR010_g177,PgR011_g157,PgR013_g083,PgR014X_g136,PgR015_g066,PgR017X_g014,PgR017X_g092,PgR017X_g096,PgR020_g005,PgR020_g007,PgR020_g115,PgR021_g060,PgR023_g002,PgR023_g055,PgR024_g102,PgR025_g080,PgR026_g001,PgR027_g015,PgR027_g021,PgR028_g009,PgR028_g015,PgR028_g017,PgR031_g019,PgR031_g103,PgR032X_g105,PgR033_g078,PgR034_g019,PgR034_g063,PgR035X_g007,PgR035X_g077,PgR036_g072,PgR037_g041,PgR039_g027,PgR041_g093,PgR048_g033,PgR052_g069,PgR057_g055,PgR058_g037,PgR064_g023,PgR066_g056,PgR068_g038,PgR074X_g024,PgR075_g042,PgR081_g011,PgR085_g055,PgR087_g010,PgR088_g032,PgR089_g023,PgR089_g049,PgR091_g018,PgR095X_g004,PgR098_g004,PgR116_g008,PgR118_g004,PgR126X_g008,PgR151_g002,PgR166_g016,PgR198_g004,PgR335_g001"
GO:MF,GO:0004725,TRUE,protein tyrosine phosphatase activity,46,11809,0.007834240257379181,16,"PgB01_g012,PgB01_g216,PgB05_g079,PgB05_g125,PgR004_g097,PgR007_g152,PgR008_g208,PgR011_g184,PgR018_g038,PgR028_g001,PgR036_g096,PgR046_g081,PgR049_g043,PgR064_g042,PgR074X_g029,PgR076_g020"
GO:MF,GO:0015318,FALSE,inorganic molecular entity transmembrane transporter activity,214,11809,0.008027295304124953,46,"PgB01_g098,PgB01_g099,PgB04_g083,PgB04_g183,PgB07_g064,PgB10_g063,PgB15_g054,PgB22_g038,PgB25_g002,PgB28_g012,PgR001X_g130,PgR001X_g203,PgR003_g006,PgR004_g100,PgR006_g058,PgR006_g122,PgR006_g125,PgR007_g013,PgR007_g052,PgR007_g178,PgR009X_g190,PgR011_g157,PgR013_g083,PgR015_g066,PgR017X_g014,PgR017X_g096,PgR020_g005,PgR020_g007,PgR026_g001,PgR028_g009,PgR028_g015,PgR028_g017,PgR031_g019,PgR032X_g105,PgR035X_g077,PgR039_g027,PgR041_g093,PgR058_g037,PgR068_g038,PgR081_g011,PgR089_g023,PgR091_g018,PgR116_g008,PgR151_g002,PgR166_g016,PgR335_g001"
GO:MF,GO:0005261,FALSE,monoatomic cation channel activity,109,11809,0.009782707431389214,28,"PgB01_g098,PgB01_g099,PgB04_g083,PgB20_g017,PgB28_g012,PgR001X_g130,PgR001X_g203,PgR003_g006,PgR007_g178,PgR009X_g190,PgR011_g157,PgR023_g002,PgR024_g102,PgR026_g001,PgR028_g009,PgR028_g015,PgR028_g017,PgR031_g019,PgR032X_g105,PgR035X_g077,PgR039_g027,PgR041_g093,PgR058_g037,PgR081_g011,PgR085_g055,PgR091_g018,PgR166_g016,PgR335_g001"
GO:MF,GO:0038023,FALSE,signaling receptor activity,212,11809,0.013240415135261169,45,"PgB02X_g085,PgB05_g069,PgB05_g098,PgB06_g033,PgB11_g045,PgB11_g078,PgB13_g015,PgB15_g039,PgB20_g017,PgB23_g003,PgB26_g023,PgB30_g008,PgR002_g280,PgR004_g061,PgR004_g146,PgR006_g097,PgR008_g159,PgR011_g070,PgR015_g069,PgR015_g087,PgR017X_g074,PgR017X_g092,PgR020_g115,PgR021_g060,PgR023_g002,PgR024_g069,PgR024_g102,PgR026_g062,PgR029_g113,PgR030_g105,PgR031_g107,PgR033_g078,PgR034_g019,PgR035X_g007,PgR037_g041,PgR038X_g025,PgR040_g067,PgR049_g004,PgR051X_g032,PgR074X_g024,PgR076_g002,PgR085_g055,PgR096_g011,PgR125_g014,PgR198_g004"
GO:MF,GO:0060089,FALSE,molecular transducer activity,212,11809,0.013240415135261169,45,"PgB02X_g085,PgB05_g069,PgB05_g098,PgB06_g033,PgB11_g045,PgB11_g078,PgB13_g015,PgB15_g039,PgB20_g017,PgB23_g003,PgB26_g023,PgB30_g008,PgR002_g280,PgR004_g061,PgR004_g146,PgR006_g097,PgR008_g159,PgR011_g070,PgR015_g069,PgR015_g087,PgR017X_g074,PgR017X_g092,PgR020_g115,PgR021_g060,PgR023_g002,PgR024_g069,PgR024_g102,PgR026_g062,PgR029_g113,PgR030_g105,PgR031_g107,PgR033_g078,PgR034_g019,PgR035X_g007,PgR037_g041,PgR038X_g025,PgR040_g067,PgR049_g004,PgR051X_g032,PgR074X_g024,PgR076_g002,PgR085_g055,PgR096_g011,PgR125_g014,PgR198_g004"
GO:MF,GO:0015276,FALSE,ligand-gated monoatomic ion channel activity,73,11809,0.014009113035828687,21,"PgB05_g069,PgB13_g015,PgB20_g017,PgB30_g008,PgR004_g146,PgR017X_g092,PgR020_g115,PgR021_g060,PgR023_g002,PgR024_g102,PgR026_g001,PgR033_g078,PgR034_g019,PgR035X_g007,PgR037_g041,PgR074X_g024,PgR075_g042,PgR085_g055,PgR098_g004,PgR198_g004,PgR335_g001"
GO:MF,GO:0022834,FALSE,ligand-gated channel activity,73,11809,0.014009113035828687,21,"PgB05_g069,PgB13_g015,PgB20_g017,PgB30_g008,PgR004_g146,PgR017X_g092,PgR020_g115,PgR021_g060,PgR023_g002,PgR024_g102,PgR026_g001,PgR033_g078,PgR034_g019,PgR035X_g007,PgR037_g041,PgR074X_g024,PgR075_g042,PgR085_g055,PgR098_g004,PgR198_g004,PgR335_g001"
